id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
3610,KIND,large_airport,Indianapolis International Airport,39.7173,-86.294403,797,NA,US,US-IN,Indianapolis,yes,KIND,IND,KIND,IND,http://www.indianapolisairport.com/,https://en.wikipedia.org/wiki/Indianapolis_International_Airport,
3620,KJAX,large_airport,Jacksonville International Airport,30.492469,-81.687813,30,NA,US,US-FL,Jacksonville,yes,KJAX,JAX,KJAX,JAX,https://www.flyjacksonville.com/,https://en.wikipedia.org/wiki/Jacksonville_International_Airport,
3622,KJFK,large_airport,John F. Kennedy International Airport,40.639447,-73.779317,13,NA,US,US-NY,New York,yes,KJFK,JFK,KJFK,JFK,https://www.jfkairport.com/,https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport,"Manhattan, New York City, NYC, Idlewild, IDL, KIDL"
3631,KLAS,large_airport,Harry Reid International Airport,36.083361,-115.151817,2181,NA,US,US-NV,Las Vegas,yes,KLAS,LAS,KLAS,LAS,https://www.harryreidairport.com/,https://en.wikipedia.org/wiki/Harry_Reid_International_Airport,McCarran International Airport
3632,KLAX,large_airport,Los Angeles International Airport,33.942501,-118.407997,125,NA,US,US-CA,Los Angeles,yes,KLAX,LAX,KLAX,LAX,https://www.flylax.com/,https://en.wikipedia.org/wiki/Los_Angeles_International_Airport,Tom Bradley
3643,KLGA,large_airport,LaGuardia Airport,40.777199,-73.872597,21,NA,US,US-NY,New York,yes,KLGA,LGA,KLGA,LGA,https://www.laguardiaairport.com/,https://en.wikipedia.org/wiki/LaGuardia_Airport,"Manhattan, New York City, NYC, Glenn H. Curtiss Airport, North Beach Airport, La Guardia"
3644,KLGB,large_airport,Long Beach International Airport,33.816523,-118.149891,60,NA,US,US-CA,Long Beach,yes,KLGB,LGB,KLGB,LGB,http://www.lgb.org/,https://en.wikipedia.org/wiki/Long_Beach_Airport,Daugherty Field
3668,KMCI,large_airport,Kansas City International Airport,39.301699,-94.713893,1026,NA,US,US-MO,Kansas City,yes,KMCI,MCI,KMCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,
3670,KMCO,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,96,NA,US,US-FL,Orlando,yes,KMCO,MCO,KMCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center"
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,NA,US,US-IL,Chicago,yes,KMDW,MDW,KMDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport,CHI
3675,KMEM,large_airport,Memphis International Airport,35.043845,-89.97634,341,NA,US,US-TN,Memphis,yes,KMEM,MEM,KMEM,MEM,https://flymemphis.com/,https://en.wikipedia.org/wiki/Memphis_International_Airport,
3685,KMIA,large_airport,Miami International Airport,25.796011,-80.289751,8,NA,US,US-FL,Miami,yes,KMIA,MIA,KMIA,MIA,https://www.miami-airport.com/,https://en.wikipedia.org/wiki/Miami_International_Airport,"MFW, South Florida, Wilcox Field, Pan American Field"
3690,KMKE,large_airport,General Mitchell International Airport,42.947201,-87.896599,723,NA,US,US-WI,Milwaukee,yes,KMKE,MKE,KMKE,MKE,https://www.mitchellairport.com/,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport,
3709,KMSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,841,NA,US,US-MN,Minneapolis,yes,KMSP,MSP,KMSP,MSP,https://www.mspairport.com/,https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul_International_Airport,
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.993401,-90.264673,4,NA,US,US-LA,New Orleans,yes,KMSY,MSY,KMSY,MSY,https://flymsy.com/,https://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,
3717,KMYR,large_airport,Myrtle Beach International Airport,33.679699,-78.928299,25,NA,US,US-SC,Myrtle Beach,yes,KMYR,MYR,KMYR,MYR,https://www.flymyrtlebeach.com,https://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport,
3744,KOAK,large_airport,San Francisco Bay Oakland International Airport,37.720085,-122.221184,9,NA,US,US-CA,Oakland,yes,KOAK,OAK,KOAK,OAK,https://www.iflyoak.com/,https://en.wikipedia.org/wiki/Oakland_International_Airport,Metro Oakland International
3747,KOKC,large_airport,OKC Will Rogers World Airport,35.393388,-97.598248,1295,NA,US,US-OK,Oklahoma City,yes,KOKC,OKC,KOKC,OKC,https://flyokc.com/,https://en.wikipedia.org/wiki/Will_Rogers_World_Airport,
3751,KOMA,large_airport,Eppley Airfield,41.3032,-95.894096,984,NA,US,US-NE,Omaha,yes,KOMA,OMA,KOMA,OMA,https://www.flyoma.com,https://en.wikipedia.org/wiki/Eppley_Airfield,
3752,KONT,large_airport,Ontario International Airport,34.056,-117.600998,944,NA,US,US-CA,Ontario,yes,KONT,ONT,KONT,ONT,https://www.flyontario.com/,https://en.wikipedia.org/wiki/LA/Ontario_International_Airport,
3754,KORD,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,680,NA,US,US-IL,Chicago,yes,KORD,ORD,KORD,ORD,https://www.flychicago.com/ohare/home/pages/default.aspx,https://en.wikipedia.org/wiki/O'Hare_International_Airport,"CHI, Orchard Place"
3755,KORF,large_airport,Norfolk International Airport,36.895341,-76.201,26,NA,US,US-VA,Norfolk,yes,KORF,ORF,KORF,ORF,https://www.norfolkairport.com/,https://en.wikipedia.org/wiki/Norfolk_International_Airport,
3766,KPBI,large_airport,Palm Beach International Airport,26.683201,-80.095596,19,NA,US,US-FL,West Palm Beach,yes,KPBI,PBI,KPBI,PBI,https://www.pbia.org/,https://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida"
3768,KPDX,large_airport,Portland International Airport,45.588699,-122.598,31,NA,US,US-OR,Portland,yes,KPDX,PDX,KPDX,PDX,https://www.flypdx.com/,https://en.wikipedia.org/wiki/Portland_International_Airport,
3771,KPHL,large_airport,Philadelphia International Airport,39.871899,-75.241096,36,NA,US,US-PA,Philadelphia,yes,KPHL,PHL,KPHL,PHL,http://www.phl.org/,https://en.wikipedia.org/wiki/Philadelphia_International_Airport,
3772,KPHX,large_airport,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1135,NA,US,US-AZ,Phoenix,yes,KPHX,PHX,KPHX,PHX,http://phoenix.gov/skyharborairport/,https://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,
3775,KPIE,large_airport,St. Petersburg Clearwater International Airport,27.9102,-82.687401,11,NA,US,US-FL,Pinellas Park,yes,KPIE,PIE,KPIE,PIE,,https://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport,
3778,KPIT,large_airport,Pittsburgh International Airport,40.491501,-80.232903,1203,NA,US,US-PA,Pittsburgh,yes,KPIT,PIT,KPIT,PIT,https://flypittsburgh.com/,https://en.wikipedia.org/wiki/Pittsburgh_International_Airport,
3783,KPNS,large_airport,Pensacola International Airport,30.472718,-87.186639,121,NA,US,US-FL,Pensacola,yes,KPNS,PNS,KPNS,PNS,http://www.flypensacola.com/,https://en.wikipedia.org/wiki/Pensacola_Regional_Airport,
3792,KPSP,large_airport,Palm Springs International Airport,33.8297,-116.507004,477,NA,US,US-CA,Palm Springs,yes,KPSP,PSP,KPSP,PSP,http://www.palmspringsca.gov/index.aspx?page=270,https://en.wikipedia.org/wiki/Palm_Springs_International_Airport,Palm Springs Air Base
3795,KPVD,large_airport,Rhode Island T. F. Green International Airport,41.725038,-71.425668,55,NA,US,US-RI,Providence/Warwick,yes,KPVD,PVD,KPVD,PVD,https://flyri.com/,https://en.wikipedia.org/wiki/T._F._Green_Airport,
3796,KPWM,large_airport,Portland International Jetport,43.646198,-70.309303,76,NA,US,US-ME,Portland,yes,KPWM,PWM,KPWM,PWM,https://portlandjetport.org/,https://en.wikipedia.org/wiki/Portland_International_Jetport,
3844,KRDU,large_airport,Raleigh-Durham International Airport,35.878659,-78.7873,435,NA,US,US-NC,Raleigh/Durham,yes,KRDU,RDU,KRDU,RDU,https://www.rdu.com/,https://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,
3847,KRIC,large_airport,Richmond International Airport,37.505199,-77.319702,167,NA,US,US-VA,Richmond,yes,KRIC,RIC,KRIC,RIC,https://flyrichmond.com/,https://en.wikipedia.org/wiki/Richmond_International_Airport,
3853,KRNO,large_airport,Reno Tahoe International Airport,39.4991,-119.767998,4415,NA,US,US-NV,Reno,yes,KRNO,RNO,KRNO,RNO,https://www.renoairport.com/,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,
3855,KROC,large_airport,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,559,NA,US,US-NY,Rochester,yes,KROC,ROC,KROC,ROC,https://rocairport.com/,https://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,
3858,KRSW,large_airport,Southwest Florida International Airport,26.534685,-81.752816,30,NA,US,US-FL,Fort Myers,yes,KRSW,RSW,KRSW,RSW,http://www.flylcpa.com/,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,
3862,KSAN,large_airport,San Diego International Airport,32.733601,-117.190002,17,NA,US,US-CA,San Diego,yes,KSAN,SAN,KSAN,SAN,http://www.san.org/,https://en.wikipedia.org/wiki/San_Diego_International_Airport,Lindbergh Field
3863,KSAT,large_airport,San Antonio International Airport,29.533701,-98.469803,809,NA,US,US-TX,San Antonio,yes,KSAT,SAT,KSAT,SAT,https://www.sanantonio.gov/aviation,https://en.wikipedia.org/wiki/San_Antonio_International_Airport,
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.126591,-81.19998,50,NA,US,US-GA,Savannah,yes,KSAV,SAV,KSAV,SAV,https://savannahairport.com/,https://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,
3867,KSBD,large_airport,San Bernardino International Airport,34.096717,-117.236596,1159,NA,US,US-CA,San Bernardino,yes,KSBD,SBD,KSBD,SBD,http://sbdairport.com/,https://en.wikipedia.org/wiki/San_Bernardino_International_Airport,"Norton AFB, San Bernardino Air Depot"
3873,KSDF,large_airport,Louisville Muhammad Ali International Airport,38.1706,-85.735076,501,NA,US,US-KY,Louisville,yes,KSDF,SDF,KSDF,SDF,http://www.flylouisville.com,https://en.wikipedia.org/wiki/Louisville_International_Airport,"Louisville International, Standiford Field"
3875,KSEA,large_airport,Seattle–Tacoma International Airport,47.447943,-122.310276,433,NA,US,US-WA,Seattle,yes,KSEA,SEA,KSEA,SEA,https://www.portseattle.org/sea-tac,https://en.wikipedia.org/wiki/Seattle%E2%80%93Tacoma_International_Airport,"Sea-Tac Airport, SeaTac Airport"
3876,KSFB,large_airport,Orlando Sanford International Airport,28.774277,-81.234626,55,NA,US,US-FL,Orlando,yes,KSFB,SFB,KSFB,SFB,https://flysfb.com,https://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,
3878,KSFO,large_airport,San Francisco International Airport,37.619806,-122.374821,13,NA,US,US-CA,San Francisco,yes,KSFO,SFO,KSFO,SFO,http://www.flysfo.com/,https://en.wikipedia.org/wiki/San_Francisco_International_Airport,"QSF, QBA"
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,62,NA,US,US-CA,San Jose,yes,KSJC,SJC,KSJC,SJC,https://www.flysanjose.com/,https://en.wikipedia.org/wiki/San_Jose_International_Airport,
3887,KSLC,large_airport,Salt Lake City International Airport,40.78886,-111.979866,4227,NA,US,US-UT,Salt Lake City,yes,KSLC,SLC,KSLC,SLC,https://slcairport.com/,https://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport,
3892,KSMF,large_airport,Sacramento International Airport,38.6954,-121.591003,27,NA,US,US-CA,Sacramento,yes,KSMF,SMF,KSMF,SMF,https://sacramento.aero/smf,https://en.wikipedia.org/wiki/Sacramento_International_Airport,
3894,KSNA,large_airport,John Wayne Orange County International Airport,33.675063,-117.869281,56,NA,US,US-CA,Santa Ana,yes,KSNA,SNA,KSNA,SNA,http://www.ocair.com/,https://en.wikipedia.org/wiki/John_Wayne_Airport,"Disney, Disneyland, Orange County"
3899,KSRQ,large_airport,Sarasota Bradenton International Airport,27.394631,-82.554359,30,NA,US,US-FL,Sarasota/Bradenton,yes,KSRQ,SRQ,KSRQ,SRQ,https://flysrq.com,https://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport,
3905,KSTL,large_airport,St. Louis Lambert International Airport,38.748697,-90.370003,618,NA,US,US-MO,St Louis,yes,KSTL,STL,KSTL,STL,https://www.flystl.com/,https://en.wikipedia.org/wiki/St._Louis_Lambert_International_Airport,Lambert St Louis
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421,NA,US,US-NY,Syracuse,yes,KSYR,SYR,KSYR,SYR,http://www.syrairport.org/,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,
3926,KTPA,large_airport,Tampa International Airport,27.9755,-82.533203,26,NA,US,US-FL,Tampa,yes,KTPA,TPA,KTPA,TPA,https://www.tampaairport.com/,https://en.wikipedia.org/wiki/Tampa_International_Airport,
3930,KTUL,large_airport,Tulsa International Airport,36.197084,-95.886225,677,NA,US,US-OK,Tulsa,yes,KTUL,TUL,KTUL,TUL,,https://en.wikipedia.org/wiki/Tulsa_International_Airport,
3932,KTUS,large_airport,Tucson International Airport,32.115004,-110.938053,2643,NA,US,US-AZ,Tucson,yes,KTUS,TUS,KTUS,TUS,https://www.flytucson.com/,https://en.wikipedia.org/wiki/Tucson_International_Airport,Morris Air National Guard Base
3938,KTYS,large_airport,McGhee Tyson Airport,35.811001,-83.994003,981,NA,US,US-TN,Knoxville/Maryville,yes,KTYS,TYS,KTYS,TYS,https://flyknowxville.com,https://en.wikipedia.org/wiki/McGhee_Tyson_Airport,Knoxville
21333,KVNY,large_airport,Van Nuys Airport,34.209801,-118.489998,802,NA,US,US-CA,Van Nuys,no,KVNY,VNY,KVNY,VNY,,https://en.wikipedia.org/wiki/Van_Nuys_Airport,
3972,LATI,large_airport,Tirana International Airport Mother Teresa,41.4147,19.7206,126,EU,AL,AL-02,Rinas,yes,LATI,TIA,LATI,,http://www.tirana-airport.com/,https://en.wikipedia.org/wiki/Tirana_International_Airport_N%C3%ABn%C3%AB_Tereza,"Rinas International Airport, Aeroporti Nënë Tereza"
3974,LBBG,large_airport,Burgas Airport,42.569917,27.515173,135,EU,BG,BG-02,Burgas,yes,LBBG,BOJ,LBBG,,,https://en.wikipedia.org/wiki/Burgas_Airport,Bourgas
3976,LBPD,large_airport,Plovdiv International Airport,42.067799,24.8508,597,EU,BG,BG-16,Plovdiv,yes,LBPD,PDV,LBPD,,http://www.plovdivairport.com/,https://en.wikipedia.org/wiki/Plovdiv_International_Airport,
3977,LBSF,large_airport,Sofia Airport,42.696357,23.417671,1742,EU,BG,BG-22,Sofia,yes,LBSF,SOF,LBSF,,http://sofia-airport.bg,https://en.wikipedia.org/wiki/Sofia_Airport,"Sofia International Airport, Vrazhdebna Air Base"
3979,LBWN,large_airport,Varna Airport,43.232101,27.8251,230,EU,BG,BG-03,Varna,yes,LBWN,VAR,LBWN,,,https://en.wikipedia.org/wiki/Varna_Airport,Aksakovo
30979,LCEN,large_airport,Ercan International Airport,35.153064,33.507352,404,AS,CY,CY-02,Tymbou (Kirklar),yes,LCEN,ECN,LCEN,,,https://en.wikipedia.org/wiki/Ercan_International_Airport,"Tymvou, Nicosia, Lefkoşa"
3980,LCLK,large_airport,Larnaca International Airport,34.875099,33.624901,8,AS,CY,CY-04,Larnaca,yes,LCLK,LCA,LCLK,,http://www.cyprusairports.com.cy/showpage.php?PageID=2,https://en.wikipedia.org/wiki/Larnaca_International_Airport,Διεθνές Aεροδρόμιο Λάρνακας
3981,LCPH,large_airport,Paphos International Airport,34.717999,32.485699,41,AS,CY,CY-06,Paphos,yes,LCPH,PFO,LCPH,,https://www.hermesairports.com/,https://en.wikipedia.org/wiki/Paphos_International_Airport,"Pafos, Mandria, Kouklia, Διεθνής Αερολιμένας Πάφου, Pafos International Airport"
3984,LDDU,large_airport,Dubrovnik Ruđer Bošković Airport,42.562247,18.265543,527,EU,HR,HR-19,Dubrovnik,yes,LDDU,DBV,LDDU,,https://www.airport-dubrovnik.hr/en,https://en.wikipedia.org/wiki/Dubrovnik_Airport,"Močići Airport, Zračna luka Ruđer Bošković Dubrovnik"
3987,LDPL,large_airport,Pula Airport,44.893501,13.9222,274,EU,HR,HR-18,Pula,yes,LDPL,PUY,LDPL,,https://airport-pula.hr/en/,https://en.wikipedia.org/wiki/Pula_Airport,
3989,LDRI,large_airport,Rijeka Airport,45.216376,14.57085,278,EU,HR,HR-08,Rijeka(Omišalj),yes,LDRI,RJK,LDRI,,https://www.rijeka-airport.hr/,https://en.wikipedia.org/wiki/Rijeka_Airport,"Reka, Rika, Fiume, Omišalj"
3991,LDSP,large_airport,Split Saint Jerome Airport,43.538898,16.298,79,EU,HR,HR-17,Split,yes,LDSP,SPU,LDSP,,https://split-airport.hr,https://en.wikipedia.org/wiki/Split_Airport,
3993,LDZA,large_airport,Zagreb Franjo Tuđman International Airport,45.742901,16.0688,353,EU,HR,HR-01,Velika Gorica,yes,LDZA,ZAG,LDZA,,https://www.zagreb-airport.hr/en,https://en.wikipedia.org/wiki/Zagreb_Airport,Pleso
3994,LDZD,large_airport,Zadar Airport,44.096986,15.353565,289,EU,HR,HR-13,Zadar,yes,LDZD,ZAD,LDZD,,https://www.zadar-airport.hr/en,https://en.wikipedia.org/wiki/Zadar_Airport,
3997,LEAL,large_airport,Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,142,EU,ES,ES-VC,Alicante,yes,LEAL,ALC,LEAL,,https://www.aena.es/en/alicante-elche.html,https://en.wikipedia.org/wiki/Alicante–Elche_Miguel_Hernández_Airport,
3999,LEAS,large_airport,Asturias Airport,43.563599,-6.03462,416,EU,ES,ES-AS,Ranón,yes,LEAS,OVD,LEAS,,https://www.aena.es/en/asturias.html,https://en.wikipedia.org/wiki/Asturias_Airport,
4001,LEBB,large_airport,Bilbao Airport,43.301102,-2.91061,138,AF,ES,ES-PV,Bilbao,yes,LEBB,BIO,LEBB,,https://www.aena.es/en/bilbao.html,https://en.wikipedia.org/wiki/Bilbao_Airport,
4004,LEBL,large_airport,Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,12,EU,ES,ES-CT,Barcelona,yes,LEBL,BCN,LEBL,,https://www.aena.es/en/josep-tarradellas-barcelona-el-prat.html,https://en.wikipedia.org/wiki/Barcelona%E2%80%93El_Prat_Airport,"El Prat Airport,Barcelona International,Josep Tarradellas Barcelona-El Prat Airport"
4010,LEGE,large_airport,Girona-Costa Brava Airport,41.904639,2.761774,468,AF,ES,ES-CT,Girona,yes,LEGE,GRO,LEGE,,https://www.aena.es/en/girona-costa-brava.html,https://en.wikipedia.org/wiki/Girona-Costa_Brava_Airport,"Girona, Costa Brava, Girona-Costa Brava"
4013,LEIB,large_airport,Ibiza Airport,38.872898,1.37312,24,EU,ES,ES-IB,Ibiza (Eivissa),yes,LEIB,IBZ,LEIB,,https://www.aena.es/en/ibiza.html,https://en.wikipedia.org/wiki/Ibiza_Airport,
4018,LELN,large_airport,León Int'l Airport,42.590709,-5.653406,3006,AF,ES,ES-CL,La Virgen Del Camino,yes,LELN,LEN,LELN,,https://www.aena.es/en/leon.html,https://en.wikipedia.org/wiki/Le%C3%B3n_Airport,
4019,LEMD,large_airport,Adolfo Suárez Madrid–Barajas Airport,40.493407,-3.572249,1998,EU,ES,ES-MD,Madrid,yes,LEMD,MAD,LEMD,,https://www.aena.es/en/adolfo-suarez-madrid-barajas.html,https://en.wikipedia.org/wiki/Adolfo_Su%C3%A1rez_Madrid%E2%80%93Barajas_Airport,"Leganés, Madrid Barajas International Airport"
4020,LEMG,large_airport,Málaga-Costa del Sol Airport,36.6749,-4.49911,53,EU,ES,ES-AN,Málaga,yes,LEMG,AGP,LEMG,,https://www.aena.es/en/malaga-costa-del-sol.html,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport,"Costa del Sol, Malaga"
4021,LEMH,large_airport,Menorca Airport,39.862598,4.21865,302,EU,ES,ES-IB,Mahón (Maó),yes,LEMH,MAH,LEMH,,https://www.aena.es/en/menorca.html,https://en.wikipedia.org/wiki/Menorca_Airport,Menorca
308134,LEMI,large_airport,Region of Murcia International Airport,37.802852,-1.124884,644,AF,ES,ES-MC,Corvera,yes,LEMI,RMU,LEMI,,https://www.aena.es/en/internacional-region-de-murcia.html,https://en.wikipedia.org/wiki/Murcia-Corvera_Airport,
4035,LEPA,large_airport,Palma de Mallorca Airport,39.551701,2.73881,27,EU,ES,ES-IB,Palma de Mallorca,yes,LEPA,PMI,LEPA,,https://www.aena.es/en/palma-de-mallorca.html,https://en.wikipedia.org/wiki/Son_Sant_Joan_Airport,"Son Sant Joan Airport, LESJ"
4031,LERS,large_airport,Reus Airport,41.147509,1.168354,233,EU,ES,ES-CT,Reus,yes,LERS,REU,LERS,,https://www.aena.es/en/reus.html,https://en.wikipedia.org/wiki/Reus_Airport,
4038,LEST,large_airport,Santiago-Rosalía de Castro Airport,42.896301,-8.41514,1213,EU,ES,ES-GA,Santiago de Compostela,yes,LEST,SCQ,LEST,,https://www.aena.es/en/santiago-rosalia-de-castro.html,https://en.wikipedia.org/wiki/Santiago_de_Compostela_Airport,
4042,LEVC,large_airport,Valencia Airport,39.489162,-0.480961,240,EU,ES,ES-VC,Valencia,yes,LEVC,VLC,LEVC,,https://www.aena.es/en/valencia.html,https://en.wikipedia.org/wiki/Valencia_Airport,
4048,LEZG,large_airport,Zaragoza Airport,41.666199,-1.04155,863,EU,ES,ES-AR,Zaragoza,yes,LEZG,ZAZ,LEZG,,https://www.aena.es/en/zaragoza.html,https://en.wikipedia.org/wiki/Zaragoza_Airport,Zaragoza Air Base
4049,LEZL,large_airport,Seville Airport,37.417999,-5.89311,112,AF,ES,ES-AN,Seville,yes,LEZL,SVQ,LEZL,,https://www.aena.es/en/seville.html,https://en.wikipedia.org/wiki/Seville_Airport,"Sevilla, Sevilla Airport"
4060,LFBD,large_airport,Bordeaux–Mérignac Airport,44.82865,-0.715356,162,EU,FR,FR-NAQ,Bordeaux,yes,LFBD,BOD,LFBD,,https://www.bordeaux.aeroport.fr/,https://en.wikipedia.org/wiki/Bordeaux%E2%80%93M%C3%A9rignac_Airport,
